Sample: Sample_ID_submitter,File: Raw_or_Processed,File: File_format,File: contents,File: File_name,File: Genome_build,File: Number of cases and controls,File: Processed_date,Processing_steps:Pipeline_info,Processing_steps:Annotation_info,Processing_steps:Normalization_info,Processing_steps: Genotype level QC (xQTL),Processing_steps: Genotype level imputation (xQTL),Processing_steps: Genotype level QC (WGS/WES),File: md5sum,File: Transferred_date,File: File_size
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 11,MiGA.SVZ.chr11.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 12,MiGA.SVZ.chr12.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 13,MiGA.SVZ.chr13.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 14,MiGA.SVZ.chr14.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 15,MiGA.SVZ.chr15.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 16,MiGA.SVZ.chr16.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 17,MiGA.SVZ.chr17.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 18,MiGA.SVZ.chr18.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 19,MiGA.SVZ.chr19.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 20,MiGA.SVZ.chr20.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 21,MiGA.SVZ.chr21.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Nominal Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 22,MiGA.SVZ.chr22.norminal.cis_long_table.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 1,MiGA.SVZ.chr1.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 2,MiGA.SVZ.chr2.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 3,MiGA.SVZ.chr3.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 4,MiGA.SVZ.chr4.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 5,MiGA.SVZ.chr5.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 6,MiGA.SVZ.chr6.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 7,MiGA.SVZ.chr7.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 8,MiGA.SVZ.chr8.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 9,MiGA.SVZ.chr9.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 10,MiGA.SVZ.chr10.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 11,MiGA.SVZ.chr11.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 12,MiGA.SVZ.chr12.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 13,MiGA.SVZ.chr13.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
"16-003, 16-024, 16-033, 16-049, 16-062, 16-065, 16-080, 16-082, 16-110, 16-111, 16-112, 16-117, 16-118, 16-129, 16-130, 16-137, 17-003, 17-004, 17-005, 17-009, 17-012, 17-013, 17-015, 17-016, 17-017, 17-029, 17-032, 17-043, 17-078, 17-092, 17-094, 17-097, 17-099, 17-121, 17-124, 17-128, 17-136, 17-148, 18-010, 18-012, 18-018, 18-021, 18-023, 18-042, 18-064, 18-074, 18-079, MG-03, MG-05, MG-06, MG-08, MG-10, MG-11, MG-13, MG-14",Processed,TensorQTL Empirical Summary Statistics (txt file),cis-eQTL Summary Statistics for Chromosome 14,MiGA.SVZ.chr14.emprical.cis_sumstats.txt,hg38,40 cases / 15 controls,10-02-2022,FGC xQTL pipeline,dbSNP v150,TPM,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 4, MAF for PCA: 0.01, MAC for single variatn analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",TopMed Imputation,NA,NR,NR,NR
